1;47;0;93;181
1;48;0;94;182
1;49;0;95;183
1;50;0;95;183
1;51;0;96;183
1;52;0;96;183
1;53;0;96;183
1;54;0;95;182
1;55;0;94;182
1;56;0;87;166
1;57;0;74;116
1;58;0;69;116
1;59;0;63;116
1;60;0;61;116
1;61;0;60;112
1;62;0;57;102
1;63;0;55;102
1;64;0;55;105
1;65;0;57;100
1;66;0;53;96
1;67;5;51;95
1;68;4;49;93
1;69;1;50;96
1;70;0;50;96
1;71;6;48;93
1;72;5;51;99
1;73;0;54;102
1;74;0;53;104
1;75;0;52;105
1;76;0;49;114
1;77;0;50;119
1;78;0;47;102
1;79;0;46;102
1;80;0;47;109
1;81;0;47;112
1;82;0;49;126
1;83;4;46;112
1;84;20;40;103
1;85;8;48;128
1;86;16;38;94
1;87;12;39;84
1;88;12;40;84
1;89;7;40;79
1;90;9;40;80
1;91;13;43;86
1;92;11;40;73
1;93;14;39;69
1;94;12;39;71
1;95;14;39;68
1;96;18;39;65
1;97;20;39;63
1;98;21;39;63
1;99;22;38;62
1;100;21;38;62
1;101;22;38;62
1;102;22;39;62
1;103;21;39;62
1;104;17;42;68
1;105;10;48;83
1;106;6;49;96
1;107;6;46;91
1;108;14;40;79
1;109;14;39;77
1;110;16;37;74
1;111;21;29;55
2;0;35;59;92
2;1;32;59;93
2;2;31;57;91
2;3;28;58;92
2;4;17;61;94
2;5;7;63;94
2;6;2;65;95
2;7;0;66;97
2;8;0;66;97
2;9;0;65;97
2;10;0;64;97
2;11;21;65;99
2;12;35;65;101
2;13;39;66;100
2;14;40;65;100
2;15;20;56;119
2;16;0;55;123
2;17;30;63;108
2;18;41;65;101
2;19;41;66;102
2;20;27;67;105
2;21;33;66;103
2;22;32;65;103
2;23;32;67;105
2;24;31;67;106
2;25;6;73;121
2;26;0;75;127
2;27;0;74;124
2;28;0;73;124
2;29;0;75;134
2;30;0;80;151
2;31;0;80;154
2;32;0;82;157
2;33;0;83;161
2;34;0;85;163
2;35;0;85;164
2;36;0;85;165
2;37;0;86;166
2;38;0;87;168
2;39;0;87;170
2;40;0;91;178
2;41;0;100;201
2;42;0;100;201
2;43;0;97;193
2;44;0;93;181
2;45;0;94;182
2;46;0;95;182
2;47;0;95;183
2;48;0;95;184
2;49;0;95;184
2;50;0;96;184
2;51;0;96;185
2;52;0;96;184
2;53;0;96;183
2;54;0;95;183
2;55;0;94;182
2;56;0;84;159
2;57;0;81;119
2;58;0;63;117
2;59;0;64;118
2;60;0;62;117
2;61;0;60;110
2;62;0;57;102
2;63;0;56;104
2;64;0;59;106
2;65;0;59;102
2;66;2;53;96
2;67;5;51;95
2;68;4;51;97
2;69;1;50;98
2;70;2;50;95
2;71;9;48;96
2;72;2;54;103
2;73;0;55;104
2;74;0;54;106
2;75;0;52;106
2;76;1;51;128
2;77;0;48;103
2;78;0;47;101
2;79;0;47;106
2;80;0;48;113
2;81;0;48;115
2;82;0;51;131
2;83;15;41;105
2;84;20;40;103
2;85;18;40;104
2;86;14;39;89
2;87;15;40;87
2;88;7;41;80
2;89;8;40;78
2;90;8;42;86
2;91;6;44;83
2;92;13;39;70
2;93;14;39;70
2;94;13;40;71
2;95;16;40;67
2;96;19;39;64
2;97;20;39;64
2;98;21;39;64
2;99;22;38;62
2;100;22;38;61
2;101;23;39;62
2;102;23;39;62
2;103;22;39;63
2;104;18;42;68
2;105;11;47;82
2;106;6;47;93
2;107;7;45;90
2;108;12;42;84
2;109;14;41;82
2;110;17;38;75
2;111;20;28;54
3;0;33;58;92
3;1;33;58;92
3;2;31;57;90
3;3;30;58;93
3;4;21;61;94
3;5;29;66;98
3;6;37;67;101
3;7;14;67;99
3;8;0;66;98
3;9;0;65;97
3;10;14;66;98
3;11;37;66;100
3;12;40;65;100
3;13;42;66;101
3;14;44;65;102
3;15;5;53;125
3;16;0;54;126
3;17;33;63;110
3;18;42;67;102
3;19;37;67;103
3;20;34;67;104
3;21;33;66;102
3;22;33;67;104
3;23;31;68;107
3;24;29;69;109
3;25;4;74;124
3;26;0;75;125
3;27;5;73;118
3;28;3;72;119
3;29;0;76;133
3;30;0;81;152
3;31;0;81;155
3;32;0;83;158
3;33;0;85;161
3;34;0;86;163
3;35;0;85;164
3;36;0;86;166
3;37;0;87;167
3;38;0;87;170
3;39;0;89;171
3;40;0;98;197
3;41;0;101;204
3;42;0;102;204
3;43;0;100;200
3;44;0;94;182
3;45;0;96;183
3;46;0;96;184
3;47;0;96;184
3;48;0;96;186
3;49;0;97;186
3;50;0;97;186
3;51;0;96;186
3;52;0;96;185
3;53;0;97;184
3;54;0;97;184
3;55;0;96;183
3;56;0;80;151
3;57;0;82;119
3;58;0;64;118
3;59;0;63;120
3;60;0;62;118
3;61;0;60;108
3;62;0;57;103
3;63;0;57;104
3;64;0;59;105
3;65;0;58;103
3;66;3;53;98
3;67;4;51;94
3;68;3;51;101
3;69;1;51;101
3;70;5;49;94
3;71;5;52;99
3;72;0;55;103
3;73;0;54;106
3;74;0;54;106
3;75;0;50;105
3;76;0;53;130
3;77;0;48;102
3;78;0;47;102
3;79;0;47;108
3;80;0;48;113
3;81;0;50;121
3;82;1;50;126
3;83;21;39;100
3;84;22;40;103
3;85;20;39;96
3;86;10;39;82
3;87;12;41;86
3;88;9;40;78
3;89;9;41;86
3;90;1;45;89
3;91;5;43;80
3;92;13;40;72
3;93;13;39;70
3;94;14;40;69
3;95;17;39;65
3;96;20;39;64
3;97;20;39;64
3;98;20;39;64
3;99;21;38;62
3;100;22;38;61
3;101;23;38;61
3;102;22;38;61
3;103;22;39;63
3;104;17;42;67
3;105;10;46;81
3;106;5;46;94
3;107;8;46;92
3;108;10;44;87
3;109;18;36;70
3;110;19;34;67
3;111;19;28;55
4;0;30;58;92
4;1;33;59;93
4;2;32;58;91
4;3;38;62;96
4;4;45;65;99
4;5;46;67;100
4;6;43;67;101
4;7;29;67;100
4;8;7;67;97
4;9;27;67;100
4;10;40;65;100
4;11;42;66;100
4;12;43;65;100
4;13;44;65;101
4;14;38;62;110
4;15;0;55;125
4;16;0;55;125
4;17;37;66;104
4;18;40;68;104
4;19;34;67;103
4;20;34;67;104
4;21;30;69;110
4;22;22;69;109
4;23;26;70;110
4;24;21;71;116
4;25;0;75;125
4;26;6;73;119
4;27;13;72;116
4;28;7;74;121
4;29;0;79;137
4;30;0;82;148
4;31;0;83;156
4;32;0;85;159
4;33;0;86;163
4;34;0;86;164
4;35;0;86;165
4;36;0;87;167
4;37;0;88;169
4;38;0;89;171
4;39;0;95;183
4;40;0;103;204
4;41;0;103;204
4;42;0;103;204
4;43;0;99;193
4;44;0;95;183
4;45;0;96;185
4;46;0;97;186
4;47;0;97;187
4;48;0;98;187
4;49;0;99;187
4;50;0;98;187
4;51;0;98;187
4;52;0;98;186
4;53;0;97;185
4;54;0;97;184
4;55;0;97;184
4;56;0;77;142
4;57;0;74;119
4;58;0;65;120
4;59;0;64;121
4;60;0;62;113
4;61;0;59;105
4;62;0;58;106
4;63;0;60;107
4;64;0;59;103
4;65;0;56;100
4;66;1;53;97
4;67;3;52;97
4;68;1;51;100
4;69;0;52;99
4;70;9;49;94
4;71;1;55;101
4;72;0;55;104
4;73;0;55;106
4;74;0;54;105
4;75;0;52;114
4;76;0;51;118
4;77;0;48;102
4;78;0;47;105
4;79;0;47;109
4;80;0;48;114
4;81;0;52;128
4;82;16;44;111
4;83;22;40;102
4;84;23;40;101
4;85;16;39;88
4;86;15;41;87
4;87;12;40;80
4;88;13;40;85
4;89;1;44;88
4;90;1;45;86
4;91;13;41;72
4;92;11;40;72
4;93;11;40;71
4;94;15;39;67
4;95;19;39;64
4;96;20;39;65
4;97;17;39;65
4;98;17;39;64
4;99;19;39;63
4;100;21;38;61
4;101;22;38;60
4;102;21;37;60
4;103;19;40;64
4;104;16;41;67
4;105;10;46;80
4;106;4;47;95
4;107;9;45;92
4;108;12;42;83
4;109;18;35;67
4;110;20;32;61
4;111;16;31;64
5;0;21;60;95
5;1;36;64;99
5;2;48;65;99
5;3;51;66;100
5;4;48;65;100
5;5;46;66;101
5;6;44;67;101
5;7;38;68;102
5;8;32;68;102
5;9;37;66;101
5;10;42;66;100
5;11;45;66;101
5;12;45;65;101
5;13;43;65;102
5;14;20;60;116
5;15;0;57;123
5;16;15;60;117
5;17;40;67;102
5;18;33;67;104
5;19;33;68;104
5;20;27;70;114
5;21;9;73;121
5;22;19;69;109
5;23;21;70;111
5;24;4;75;124
5;25;2;74;122
5;26;13;73;116
5;27;12;74;118
5;28;3;77;128
5;29;0;79;136
5;30;0;81;143
5;31;0;84;154
5;32;0;86;160
5;33;0;86;164
5;34;0;86;165
5;35;0;87;166
5;36;0;88;168
5;37;0;90;171
5;38;0;92;175
5;39;0;100;196
5;40;0;102;202
5;41;0;103;203
5;42;0;102;201
5;43;0;96;184
5;44;0;96;184
5;45;0;97;186
5;46;0;98;187
5;47;0;99;188
5;48;0;99;188
5;49;0;100;188
5;50;0;100;188
5;51;0;99;188
5;52;0;99;187
5;53;0;99;186
5;54;0;97;185
5;55;0;96;181
5;56;0;73;134
5;57;1;70;121
5;58;0;65;122
5;59;0;65;121
5;60;0;62;111
5;61;0;60;107
5;62;0;58;107
5;63;0;62;110
5;64;0;61;105
5;65;0;56;100
5;66;0;55;100
5;67;1;53;96
5;68;0;52;95
5;69;3;51;95
5;70;8;50;97
5;71;0;56;102
5;72;0;55;104
5;73;0;54;105
5;74;0;53;104
5;75;1;53;125
5;76;0;49;104
5;77;0;48;105
5;78;0;48;108
5;79;0;48;112
5;80;0;49;118
5;81;4;51;130
5;82;22;41;103
5;83;21;42;105
5;84;23;40;97
5;85;13;41;84
5;86;18;41;87
5;87;17;42;87
5;88;3;44;88
5;89;1;46;87
5;90;6;43;79
5;91;14;41;71
5;92;10;42;75
5;93;13;41;71
5;94;17;40;67
5;95;20;40;66
5;96;19;40;66
5;97;18;40;66
5;98;18;40;66
5;99;19;40;65
5;100;22;39;62
5;101;23;39;62
5;102;21;39;62
5;103;19;42;66
5;104;16;42;68
5;105;9;45;80
5;106;4;49;99
5;107;8;46;94
5;108;13;39;75
5;109;16;39;78
5;110;22;29;54
5;111;13;35;75
6;0;46;67;102
6;1;48;67;102
6;2;48;65;100
6;3;50;66;100
6;4;49;67;101
6;5;49;67;102
6;6;47;67;103
6;7;38;68;102
6;8;37;68;102
6;9;44;67;103
6;10;45;66;102
6;11;45;67;102
6;12;42;66;101
6;13;35;65;105
6;14;7;60;114
6;15;7;60;117
6;16;35;66;106
6;17;36;67;104
6;18;34;68;106
6;19;28;72;119
6;20;2;77;134
6;21;11;72;115
6;22;16;70;112
6;23;9;74;123
6;24;1;76;125
6;25;7;73;116
6;26;12;73;117
6;27;7;76;125
6;28;0;81;136
6;29;0;82;138
6;30;0;83;142
6;31;0;84;151
6;32;0;86;160
6;33;0;87;164
6;34;0;89;167
6;35;0;89;168
6;36;0;89;169
6;37;0;91;172
6;38;0;95;182
6;39;0;101;195
6;40;0;102;200
6;41;0;102;200
6;42;0;99;190
6;43;0;96;184
6;44;0;97;185
6;45;0;99;187
6;46;0;100;188
6;47;0;100;189
6;48;0;100;189
6;49;0;101;189
6;50;0;100;189
6;51;0;100;188
6;52;0;100;187
6;53;0;100;186
6;54;0;99;186
6;55;0;94;176
6;56;0;69;126
6;57;0;66;121
6;58;0;66;125
6;59;0;65;121
6;60;0;62;112
6;61;0;61;111
6;62;0;61;110
6;63;0;61;110
6;64;0;63;107
6;65;0;57;102
6;66;0;56;102
6;67;0;54;96
6;68;0;53;96
6;69;8;50;96
6;70;4;53;101
6;71;0;56;103
6;72;0;56;105
6;73;0;55;105
6;74;0;51;102
6;75;1;53;123
6;76;0;49;105
6;77;0;50;108
6;78;0;49;112
6;79;0;49;116
6;80;0;53;127
6;81;16;47;120
6;82;21;44;108
6;83;23;42;104
6;84;17;42;95
6;85;20;42;90
6;86;18;43;92
6;87;8;44;89
6;88;3;44;84
6;89;2;47;88
6;90;12;42;72
6;91;12;42;72
6;92;9;43;75
6;93;15;41;71
6;94;18;41;67
6;95;19;41;67
6;96;19;40;66
6;97;18;40;66
6;98;18;40;66
6;99;19;40;65
6;100;22;39;62
6;101;23;39;62
6;102;22;40;63
6;103;18;42;67
6;104;16;43;69
6;105;9;47;85
6;106;4;49;100
6;107;6;48;95
6;108;15;37;71
6;109;18;37;73
6;110;22;28;52
6;111;10;36;79
7;0;46;64;97
7;1;41;64;98
7;2;44;65;99
7;3;46;66;100
7;4;47;66;100
7;5;46;67;103
7;6;42;68;105
7;7;40;68;103
7;8;44;68;104
7;9;46;68;104
7;10;45;67;103
7;11;41;68;103
7;12;40;68;103
7;13;27;67;107
7;14;29;64;108
7;15;31;66;108
7;16;40;67;104
7;17;36;68;105
7;18;32;70;113
7;19;3;79;139
7;20;7;75;125
7;21;13;73;117
7;22;12;73;119
7;23;0;79;135
7;24;2;73;117
7;25;10;73;114
7;26;10;74;117
7;27;1;80;133
7;28;0;82;138
7;29;0;83;140
7;30;0;84;143
7;31;0;85;149
7;32;0;87;157
7;33;0;89;163
7;34;0;90;166
7;35;0;90;168
7;36;0;91;170
7;37;0;92;173
7;38;0;95;181
7;39;0;99;190
7;40;0;101;194
7;41;0;100;190
7;42;0;97;184
7;43;0;98;184
7;44;0;99;186
7;45;0;100;187
7;46;0;100;189
7;47;0;100;190
7;48;0;100;190
7;49;0;100;190
7;50;0;100;189
7;51;0;100;189
7;52;0;100;187
7;53;0;100;186
7;54;0;99;186
7;55;0;92;172
7;56;0;67;124
7;57;0;65;122
7;58;0;66;122
7;59;0;63;115
7;60;0;63;114
7;61;0;73;113
7;62;0;62;112
7;63;0;61;109
7;64;0;62;107
7;65;0;58;105
7;66;0;56;100
7;67;0;54;96
7;68;2;52;95
7;69;12;50;98
7;70;1;56;104
7;71;0;56;104
7;72;0;56;105
7;73;0;55;104
7;74;0;51;106
7;75;1;53;123
7;76;0;50;108
7;77;0;50;111
7;78;0;50;115
7;79;0;52;121
7;80;0;56;143
7;81;20;46;113
7;82;22;46;111
7;83;20;46;120
7;84;17;42;88
7;85;24;42;92
7;86;7;45;96
7;87;4;44;85
7;88;3;47;89
7;89;10;44;79
7;90;14;42;71
7;91;10;44;76
7;92;13;43;74
7;93;19;43;71
7;94;20;42;67
7;95;20;42;67
7;96;19;41;67
7;97;19;41;66
7;98;20;41;66
7;99;20;42;66
7;100;23;40;63
7;101;24;40;63
7;102;22;41;64
7;103;20;43;68
7;104;17;44;69
7;105;9;49;88
7;106;3;50;102
7;107;6;47;95
7;108;18;36;69
7;109;22;31;58
7;110;19;32;63
7;111;10;34;78
8;0;34;63;95
8;1;40;65;99
8;2;42;65;99
8;3;41;64;97
8;4;40;64;99
8;5;46;68;104
8;6;45;69;105
8;7;44;68;104
8;8;45;68;104
8;9;45;68;104
8;10;40;68;104
8;11;36;68;104
8;12;31;68;103
8;13;38;68;104
8;14;40;67;104
8;15;41;68;104
8;16;38;67;104
8;17;34;68;107
8;18;6;75;128
8;19;2;75;127
8;20;13;72;116
8;21;14;73;117
8;22;5;78;134
8;23;2;76;125
8;24;6;73;116
8;25;11;74;114
8;26;3;77;120
8;27;0;81;131
8;28;0;82;138
8;29;0;83;141
8;30;0;84;144
8;31;0;86;148
8;32;0;88;156
8;33;0;91;162
8;34;0;91;164
8;35;0;91;167
8;36;0;92;170
8;37;0;93;173
8;38;0;95;178
8;39;0;97;183
8;40;0;98;185
8;41;0;98;184
8;42;0;98;185
8;43;0;99;185
8;44;0;100;186
8;45;0;100;188
8;46;0;101;189
8;47;0;101;191
8;48;0;101;191
8;49;0;101;191
8;50;0;101;190
8;51;0;101;189
8;52;0;101;188
8;53;0;100;186
8;54;0;99;187
8;55;0;87;161
8;56;0;67;124
8;57;0;66;123
8;58;0;65;120
8;59;0;64;116
8;60;0;64;117
8;61;0;70;112
8;62;0;63;115
8;63;0;62;110
8;64;0;58;105
8;65;0;57;104
8;66;0;55;100
8;67;0;54;95
8;68;8;52;96
8;69;10;51;100
8;70;0;55;104
8;71;0;57;104
8;72;0;56;105
8;73;0;53;103
8;74;1;54;121
8;75;0;50;108
8;76;0;51;110
8;77;0;51;115
8;78;0;54;123
8;79;0;54;127
8;80;6;56;144
8;81;25;44;108
8;82;23;43;107
8;83;11;49;129
8;84;25;42;93
8;85;17;44;94
8;86;3;46;91
8;87;6;46;84
8;88;5;47;88
8;89;14;43;74
8;90;15;44;74
8;91;11;45;78
8;92;17;43;72
8;93;20;42;69
8;94;21;42;67
8;95;20;42;67
8;96;19;41;67
8;97;19;41;65
8;98;19;41;65
8;99;21;41;65
8;100;24;40;63
8;101;24;41;63
8;102;23;41;64
8;103;20;43;68
8;104;18;44;69
8;105;9;50;91
8;106;4;50;102
8;107;9;46;89
8;108;22;31;59
8;109;22;29;55
8;110;16;35;71
8;111;10;33;76
9;0;40;65;98
9;1;40;65;98
9;2;40;64;96
9;3;33;62;93
9;4;41;65;100
9;5;42;67;102
9;6;45;69;104
9;7;46;69;104
9;8;45;68;104
9;9;39;68;104
9;10;35;67;103
9;11;35;68;103
9;12;34;68;105
9;13;44;68;104
9;14;43;68;104
9;15;41;68;104
9;16;38;67;104
9;17;14;73;121
9;18;0;75;127
9;19;14;72;118
9;20;17;71;113
9;21;9;74;122
9;22;1;78;131
9;23;6;74;117
9;24;13;74;115
9;25;7;77;118
9;26;0;78;120
9;27;0;80;126
9;28;0;82;137
9;29;0;84;143
9;30;0;85;145
9;31;0;87;149
9;32;0;90;156
9;33;0;92;162
9;34;0;92;163
9;35;0;98;181
9;36;0;97;178
9;37;0;93;172
9;38;0;94;175
9;39;0;95;179
9;40;0;97;182
9;41;0;98;184
9;42;0;100;185
9;43;0;101;186
9;44;0;101;187
9;45;0;101;189
9;46;0;101;190
9;47;0;102;191
9;48;0;102;191
9;49;0;102;191
9;50;0;101;191
9;51;0;101;190
9;52;0;101;188
9;53;0;100;187
9;54;0;100;187
9;55;0;80;148
9;56;0;67;123
9;57;0;67;123
9;58;0;65;120
9;59;0;63;117
9;60;0;63;118
9;61;0;63;113
9;62;0;63;114
9;63;0;62;111
9;64;0;58;105
9;65;0;56;103
9;66;0;55;99
9;67;1;54;95
9;68;12;52;96
9;69;7;53;104
9;70;0;56;106
9;71;0;57;105
9;72;0;56;105
9;73;0;51;100
9;74;1;55;125
9;75;0;51;110
9;76;0;51;112
9;77;0;54;122
9;78;0;56;129
9;79;0;60;154
9;80;16;50;122
9;81;24;46;115
9;82;21;47;124
9;83;22;42;94
9;84;26;42;93
9;85;4;49;112
9;86;8;45;81
9;87;2;48;89
9;88;10;45;80
9;89;15;43;74
9;90;13;46;78
9;91;16;43;73
9;92;19;43;70
9;93;21;41;67
9;94;20;41;66
9;95;21;42;67
9;96;20;42;67
9;97;19;41;66
9;98;19;41;65
9;99;22;41;64
9;100;24;40;63
9;101;24;41;63
9;102;23;41;64
9;103;21;42;67
9;104;18;43;68
9;105;9;53;97
9;106;6;45;94
9;107;10;46;88
9;108;23;30;56
9;109;22;30;57
9;110;16;35;72
9;111;13;31;72
10;0;40;65;99
10;1;37;62;95
10;2;31;62;93
10;3;38;65;99
10;4;41;66;100
10;5;45;68;103
10;6;45;68;103
10;7;46;68;104
10;8;39;69;104
10;9;34;69;105
10;10;35;68;104
10;11;34;68;104
10;12;43;69;105
10;13;43;68;104
10;14;42;68;105
10;15;40;69;105
10;16;26;71;111
10;17;0;75;120
10;18;1;75;123
10;19;22;70;111
10;20;20;71;113
10;21;5;77;125
10;22;5;75;119
10;23;11;76;119
10;24;11;78;121
10;25;0;80;121
10;26;0;80;122
10;27;0;80;125
10;28;0;82;135
10;29;0;85;144
10;30;0;86;147
10;31;0;87;150
10;32;0;93;159
10;33;0;93;162
10;34;0;93;163
10;35;0;104;194
10;36;0;100;184
10;37;0;94;171
10;38;0;94;174
10;39;0;96;179
10;40;0;98;182
10;41;0;99;185
10;42;0;101;186
10;43;0;102;188
10;44;0;102;188
10;45;0;102;190
10;46;0;102;191
10;47;0;104;193
10;48;0;104;193
10;49;0;103;192
10;50;0;102;191
10;51;0;102;190
10;52;0;101;188
10;53;0;100;186
10;54;0;99;183
10;55;0;75;136
10;56;0;68;122
10;57;0;68;122
10;58;0;65;119
10;59;0;64;119
10;60;0;63;117
10;61;0;63;115
10;62;0;61;114
10;63;0;60;109
10;64;0;58;103
10;65;0;56;103
10;66;0;55;99
10;67;4;53;97
10;68;9;52;99
10;69;1;54;108
10;70;0;56;105
10;71;0;58;105
10;72;0;54;103
10;73;1;54;117
10;74;0;53;113
10;75;0;52;111
10;76;0;52;115
10;77;0;55;125
10;78;0;58;145
10;79;2;60;159
10;80;17;48;115
10;81;29;46;126
10;82;25;43;104
10;83;30;42;99
10;84;9;49;118
10;85;9;49;101
10;86;6;47;85
10;87;4;49;88
10;88;11;44;77
10;89;13;46;78
10;90;13;45;76
10;91;17;44;73
10;92;21;42;68
10;93;23;42;67
10;94;21;42;67
10;95;20;42;67
10;96;20;42;68
10;97;20;42;67
10;98;21;41;66
10;99;24;41;64
10;100;24;41;63
10;101;24;41;63
10;102;24;42;64
10;103;22;43;66
10;104;20;43;68
10;105;8;56;104
10;106;9;45;92
10;107;12;43;81
10;108;24;29;55
10;109;21;36;69
10;110;15;34;73
10;111;16;29;65
11;0;36;63;96
11;1;32;63;95
11;2;39;65;98
11;3;41;66;99
11;4;44;67;101
11;5;45;68;102
11;6;44;67;102
11;7;44;69;104
11;8;31;68;104
11;9;36;69;106
11;10;36;69;106
11;11;41;68;104
11;12;44;69;105
11;13;43;69;106
11;14;41;70;108
11;15;35;70;109
11;16;0;75;117
11;17;0;75;118
11;18;15;75;116
11;19;28;70;110
11;20;24;73;114
11;21;7;76;121
11;22;4;77;122
11;23;3;81;130
11;24;0;89;146
11;25;0;83;129
11;26;0;81;125
11;27;0;81;126
11;28;0;83;136
11;29;0;86;146
11;30;0;87;149
11;31;0;89;154
11;32;0;96;163
11;33;0;93;163
11;34;0;95;171
11;35;0;105;194
11;36;0;95;171
11;37;0;94;171
11;38;0;95;174
11;39;0;98;180
11;40;0;99;183
11;41;0;100;185
11;42;0;101;186
11;43;0;103;188
11;44;0;103;188
11;45;0;103;190
11;46;0;104;192
11;47;0;105;196
11;48;0;105;196
11;49;0;104;194
11;50;0;102;191
11;51;0;102;190
11;52;0;102;188
11;53;0;101;187
11;54;0;96;175
11;55;0;73;132
11;56;0;67;121
11;57;0;68;122
11;58;0;65;119
11;59;0;65;120
11;60;0;63;115
11;61;0;64;116
11;62;0;61;113
11;63;0;60;107
11;64;0;57;102
11;65;0;56;104
11;66;1;54;98
11;67;10;53;98
11;68;3;53;104
11;69;0;56;113
11;70;0;57;104
11;71;0;58;105
11;72;0;52;102
11;73;1;55;120
11;74;0;54;115
11;75;0;53;113
11;76;0;53;120
11;77;0;58;145
11;78;0;66;185
11;79;14;54;129
11;80;18;49;125
11;81;35;44;128
11;82;30;44;102
11;83;13;50;123
11;84;5;50;114
11;85;6;50;87
11;86;2;50;91
11;87;8;49;84
11;88;7;48;84
11;89;5;49;87
11;90;14;46;77
11;91;18;44;72
11;92;22;42;67
11;93;23;42;66
11;94;22;42;66
11;95;21;42;66
11;96;21;43;68
11;97;19;44;81
11;98;24;41;65
11;99;25;41;64
11;100;25;41;64
11;101;25;41;64
11;102;24;42;64
11;103;22;43;66
11;104;21;44;68
11;105;7;56;105
11;106;12;43;86
11;107;15;41;76
11;108;23;29;54
11;109;17;40;78
11;110;13;34;75
11;111;20;30;61
12;0;35;63;97
12;1;39;65;99
12;2;40;65;98
12;3;43;66;100
12;4;45;68;102
12;5;45;67;102
12;6;43;66;101
12;7;35;65;100
12;8;35;67;104
12;9;36;69;106
12;10;39;68;105
12;11;43;68;104
12;12;44;70;106
12;13;42;69;106
12;14;39;70;108
12;15;8;74;115
12;16;0;76;117
12;17;0;77;120
12;18;20;74;115
12;19;24;74;116
12;20;15;76;120
12;21;4;77;123
12;22;2;81;130
12;23;0;93;154
12;24;0;92;153
12;25;0;86;139
12;26;0;83;132
12;27;0;83;132
12;28;0;85;140
12;29;0;88;148
12;30;0;88;151
12;31;0;94;160
12;32;0;93;163
12;33;0;93;163
12;34;0;98;180
12;35;0;100;180
12;36;0;95;170
12;37;0;95;172
12;38;0;97;175
12;39;0;99;180
12;40;0;101;183
12;41;0;101;185
12;42;0;102;187
12;43;0;103;188
12;44;0;103;188
12;45;0;103;190
12;46;0;105;194
12;47;0;106;197
12;48;0;105;196
12;49;0;105;195
12;50;0;103;191
12;51;0;102;189
12;52;0;103;188
12;53;0;102;188
12;54;0;92;167
12;55;0;71;126
